id_paiement,id_vente,méthode,statut
7904,7904,Mobile Money,Success
7905,7905,Mobile Money,Failed
7906,7906,Carte,Success
7907,7907,Mobile Money,Success
7908,7908,PayPal,Success
7909,7909,Carte,Pending
7910,7910,PayPal,Success
7911,7911,Carte,Success
7912,7912,PayPal,Success
7913,7913,Carte,Success
7914,7914,Mobile Money,Success
7915,7915,Carte,Failed
7916,7916,Mobile Money,Success
7917,7917,Carte,Success
7918,7918,PayPal,Success
7919,7919,PayPal,Failed
7920,7920,Carte,Success
7921,7921,Carte,Success
7922,7922,Mobile Money,Success
7923,7923,Mobile Money,Success
7924,7924,PayPal,Success
7925,7925,Mobile Money,Failed
7926,7926,PayPal,Success
7927,7927,Mobile Money,Success
7928,7928,Mobile Money,Success
7929,7929,PayPal,Pending
7930,7930,Mobile Money,Pending
7931,7931,Mobile Money,Success
7932,7932,Carte,Success
7933,7933,PayPal,Success
7934,7934,Mobile Money,Success
7935,7935,Carte,Success
7936,7936,Carte,Success
7937,7937,Mobile Money,Success
7938,7938,Carte,Failed
7939,7939,Mobile Money,Failed
7940,7940,PayPal,Success
7941,7941,Carte,Success
7942,7942,PayPal,Success
7943,7943,Carte,Pending
7944,7944,Carte,Success
7945,7945,PayPal,Success
7946,7946,Mobile Money,Success
7947,7947,Carte,Success
7948,7948,Carte,Success
7949,7949,Carte,Failed
7950,7950,Mobile Money,Success
7951,7951,Mobile Money,Pending
7952,7952,Mobile Money,Success
7953,7953,Mobile Money,Success
7954,7954,Carte,Success
7955,7955,PayPal,Success
7956,7956,Carte,Success
7957,7957,PayPal,Success
7958,7958,Mobile Money,Success
7959,7959,PayPal,Success
7960,7960,Mobile Money,Success
7961,7961,Carte,Success
7962,7962,Mobile Money,Success
7963,7963,PayPal,Success
7964,7964,PayPal,Success
7965,7965,Carte,Success
7966,7966,PayPal,Success
7967,7967,Mobile Money,Success
7968,7968,PayPal,Success
7969,7969,Carte,Success
7970,7970,Carte,Success
7971,7971,Carte,Success
7972,7972,Carte,Success
7973,7973,Carte,Success
7974,7974,Carte,Success
7975,7975,PayPal,Success
7976,7976,Mobile Money,Success
7977,7977,Mobile Money,Success
7978,7978,Carte,Success
7979,7979,Carte,Success
7980,7980,Mobile Money,Success
7981,7981,Carte,Failed
7982,7982,Carte,Success
7983,7983,PayPal,Success
7984,7984,Carte,Success
7985,7985,Carte,Success
7986,7986,Mobile Money,Success
7987,7987,PayPal,Success
7988,7988,Carte,Success
7989,7989,Mobile Money,Success
7990,7990,Carte,Success
7991,7991,Mobile Money,Success
7992,7992,Mobile Money,Pending
7993,7993,PayPal,Success
7994,7994,PayPal,Success
7995,7995,Carte,Success
7996,7996,PayPal,Success
7997,7997,Mobile Money,Success
7998,7998,PayPal,Success
7999,7999,PayPal,Success
8000,8000,Carte,Success
8001,8001,PayPal,Success
8002,8002,PayPal,Success
8003,8003,Carte,Success
8004,8004,Carte,Success
8005,8005,Mobile Money,Success
8006,8006,Mobile Money,Success
8007,8007,PayPal,Success
8008,8008,PayPal,Success
8009,8009,PayPal,Success
8010,8010,Carte,Success
8011,8011,Carte,Success
8012,8012,Carte,Success
8013,8013,PayPal,Success
8014,8014,PayPal,Success
8015,8015,Carte,Success
8016,8016,PayPal,Success
8017,8017,Carte,Success
8018,8018,Mobile Money,Success
8019,8019,PayPal,Success
8020,8020,Carte,Success
8021,8021,PayPal,Success
8022,8022,Carte,Success
8023,8023,Carte,Success
8024,8024,Carte,Success
8025,8025,Carte,Success
8026,8026,Mobile Money,Success
8027,8027,PayPal,Failed
8028,8028,PayPal,Success
8029,8029,Mobile Money,Success
8030,8030,Carte,Failed
8031,8031,Carte,Success
8032,8032,Mobile Money,Success
8033,8033,Carte,Success
8034,8034,Carte,Success
8035,8035,Carte,Success
8036,8036,Mobile Money,Success
8037,8037,PayPal,Success
8038,8038,Mobile Money,Success
8039,8039,Mobile Money,Success
8040,8040,Mobile Money,Success
8041,8041,Carte,Success
8042,8042,PayPal,Success
8043,8043,Mobile Money,Success
8044,8044,Carte,Failed
8045,8045,PayPal,Failed
8046,8046,Mobile Money,Success
8047,8047,Mobile Money,Success
8048,8048,Mobile Money,Success
8049,8049,PayPal,Success
8050,8050,Mobile Money,Success
8051,8051,Carte,Pending
8052,8052,PayPal,Success
8053,8053,Mobile Money,Success
8054,8054,Carte,Failed
8055,8055,Carte,Success
8056,8056,Carte,Success
8057,8057,Mobile Money,Success
8058,8058,Carte,Failed
8059,8059,Mobile Money,Success
8060,8060,PayPal,Success
8061,8061,PayPal,Success
8062,8062,Carte,Success
8063,8063,Carte,Success
8064,8064,Carte,Success
8065,8065,PayPal,Failed
8066,8066,Carte,Success
8067,8067,Mobile Money,Success
8068,8068,Mobile Money,Success
8069,8069,Mobile Money,Failed
8070,8070,Mobile Money,Success
8071,8071,Mobile Money,Success
8072,8072,Carte,Success
8073,8073,PayPal,Success
8074,8074,PayPal,Success
8075,8075,PayPal,Success
8076,8076,Mobile Money,Success
8077,8077,Carte,Success
8078,8078,Carte,Success
8079,8079,Mobile Money,Success
8080,8080,Mobile Money,Success
8081,8081,PayPal,Success
8082,8082,Mobile Money,Success
8083,8083,PayPal,Success
8084,8084,PayPal,Success
8085,8085,Carte,Success
8086,8086,Carte,Success
8087,8087,Mobile Money,Success
8088,8088,PayPal,Success
8089,8089,Mobile Money,Pending
8090,8090,PayPal,Success
8091,8091,Carte,Success
8092,8092,PayPal,Success
8093,8093,Mobile Money,Success
8094,8094,Mobile Money,Success
8095,8095,PayPal,Success
8096,8096,PayPal,Success
8097,8097,PayPal,Success
8098,8098,Carte,Success
8099,8099,Carte,Success
8100,8100,Mobile Money,Success
8101,8101,Carte,Success
8102,8102,Mobile Money,Success
8103,8103,PayPal,Success
8104,8104,Carte,Success
8105,8105,Carte,Failed
8106,8106,Mobile Money,Success
8107,8107,PayPal,Success
8108,8108,Carte,Success
8109,8109,PayPal,Success
8110,8110,Carte,Success
8111,8111,Mobile Money,Success
8112,8112,Mobile Money,Success
8113,8113,Carte,Pending
8114,8114,Mobile Money,Success
8115,8115,Mobile Money,Success
8116,8116,Mobile Money,Success
8117,8117,Mobile Money,Success
8118,8118,Carte,Failed
8119,8119,Mobile Money,Success
8120,8120,Carte,Failed
8121,8121,PayPal,Pending
8122,8122,Mobile Money,Success
8123,8123,Mobile Money,Success
8124,8124,Mobile Money,Success
8125,8125,Carte,Success
8126,8126,Mobile Money,Success
8127,8127,PayPal,Success
8128,8128,Carte,Success
8129,8129,Mobile Money,Success
8130,8130,Mobile Money,Success
8131,8131,PayPal,Success
8132,8132,Carte,Success
8133,8133,Mobile Money,Success
8134,8134,Mobile Money,Success
8135,8135,PayPal,Success
8136,8136,Carte,Success
8137,8137,Mobile Money,Success
8138,8138,PayPal,Success
8139,8139,Carte,Success
8140,8140,Mobile Money,Failed
8141,8141,Mobile Money,Success
8142,8142,Mobile Money,Success
8143,8143,Carte,Success
8144,8144,PayPal,Success
8145,8145,Mobile Money,Pending
8146,8146,Mobile Money,Success
8147,8147,Mobile Money,Success
8148,8148,Mobile Money,Success
8149,8149,Mobile Money,Success
8150,8150,Mobile Money,Success
8151,8151,Mobile Money,Success
8152,8152,Carte,Success
8153,8153,Carte,Success
8154,8154,Carte,Success
8155,8155,PayPal,Success
8156,8156,PayPal,Success
8157,8157,PayPal,Success
8158,8158,Mobile Money,Success
8159,8159,PayPal,Pending
8160,8160,PayPal,Success
8161,8161,PayPal,Success
8162,8162,Carte,Failed
8163,8163,Mobile Money,Success
8164,8164,Mobile Money,Success
8165,8165,Carte,Success
8166,8166,Carte,Success
8167,8167,Carte,Success
8168,8168,PayPal,Success
8169,8169,PayPal,Success
8170,8170,Mobile Money,Success
8171,8171,PayPal,Success
8172,8172,PayPal,Success
8173,8173,PayPal,Success
8174,8174,Carte,Success
8175,8175,Mobile Money,Success
8176,8176,Carte,Success
8177,8177,PayPal,Success
8178,8178,PayPal,Success
8179,8179,Mobile Money,Failed
8180,8180,Mobile Money,Success
8181,8181,Carte,Success
8182,8182,Mobile Money,Success
8183,8183,Carte,Success
8184,8184,Carte,Success
8185,8185,PayPal,Failed
8186,8186,Mobile Money,Success
8187,8187,Carte,Success
8188,8188,Carte,Success
8189,8189,Carte,Success
8190,8190,Mobile Money,Success
8191,8191,Mobile Money,Success
8192,8192,Carte,Success
8193,8193,PayPal,Success
8194,8194,PayPal,Success
8195,8195,Carte,Success
8196,8196,Carte,Success
8197,8197,Carte,Success
8198,8198,Mobile Money,Success
8199,8199,Carte,Success
8200,8200,PayPal,Success
8201,8201,PayPal,Success
8202,8202,PayPal,Success
8203,8203,Carte,Success
8204,8204,Carte,Success
8205,8205,Carte,Success
8206,8206,Mobile Money,Success
8207,8207,Mobile Money,Success
8208,8208,Carte,Success
8209,8209,Carte,Success
8210,8210,Mobile Money,Success
8211,8211,Mobile Money,Success
8212,8212,Mobile Money,Success
8213,8213,PayPal,Failed
8214,8214,Mobile Money,Success
8215,8215,Carte,Success
8216,8216,Mobile Money,Success
8217,8217,Mobile Money,Failed
8218,8218,PayPal,Success
8219,8219,Mobile Money,Success
8220,8220,Mobile Money,Pending
8221,8221,PayPal,Success
8222,8222,Carte,Success
8223,8223,PayPal,Success
8224,8224,Mobile Money,Success
8225,8225,Carte,Failed
8226,8226,Carte,Success
8227,8227,Mobile Money,Failed
8228,8228,PayPal,Success
8229,8229,PayPal,Success
8230,8230,Carte,Success
8231,8231,PayPal,Success
8232,8232,Carte,Success
8233,8233,Carte,Success
8234,8234,Mobile Money,Success
8235,8235,PayPal,Success
8236,8236,Mobile Money,Success
8237,8237,PayPal,Success
8238,8238,Mobile Money,Success
8239,8239,Mobile Money,Success
8240,8240,Carte,Success
8241,8241,Mobile Money,Success
8242,8242,Mobile Money,Failed
8243,8243,PayPal,Success
8244,8244,PayPal,Success
8245,8245,PayPal,Failed
8246,8246,PayPal,Failed
8247,8247,Mobile Money,Success
8248,8248,PayPal,Success
8249,8249,Mobile Money,Success
8250,8250,Carte,Success
8251,8251,Mobile Money,Success
8252,8252,Carte,Success
8253,8253,PayPal,Success
8254,8254,Mobile Money,Success
8255,8255,Carte,Success
8256,8256,PayPal,Success
8257,8257,Carte,Success
8258,8258,PayPal,Success
8259,8259,Carte,Success
8260,8260,PayPal,Success
8261,8261,Carte,Success
8262,8262,Carte,Success
8263,8263,Mobile Money,Success
8264,8264,Mobile Money,Success
8265,8265,PayPal,Pending
8266,8266,Mobile Money,Success
8267,8267,PayPal,Success
8268,8268,Mobile Money,Success
8269,8269,Carte,Failed
8270,8270,Mobile Money,Pending
8271,8271,Mobile Money,Success
8272,8272,Mobile Money,Success
8273,8273,Carte,Success
8274,8274,Carte,Success
8275,8275,Mobile Money,Success
8276,8276,Mobile Money,Success
8277,8277,Mobile Money,Success
8278,8278,Carte,Success
8279,8279,PayPal,Success
8280,8280,PayPal,Pending
8281,8281,Mobile Money,Success
8282,8282,Carte,Success
8283,8283,Carte,Success
8284,8284,Mobile Money,Success
8285,8285,Carte,Success
8286,8286,Carte,Pending
8287,8287,Carte,Success
8288,8288,Carte,Success
8289,8289,Mobile Money,Success
8290,8290,PayPal,Success
8291,8291,PayPal,Success
8292,8292,Carte,Success
8293,8293,Mobile Money,Success
8294,8294,PayPal,Success
8295,8295,Mobile Money,Pending
8296,8296,Mobile Money,Success
8297,8297,Carte,Success
8298,8298,Mobile Money,Success
8299,8299,Mobile Money,Success
8300,8300,PayPal,Success
8301,8301,PayPal,Success
8302,8302,Mobile Money,Success
8303,8303,Carte,Success
8304,8304,Mobile Money,Success
8305,8305,Mobile Money,Success
8306,8306,PayPal,Success
8307,8307,Carte,Success
8308,8308,Mobile Money,Success
8309,8309,Mobile Money,Pending
8310,8310,Mobile Money,Pending
8311,8311,Mobile Money,Success
8312,8312,Mobile Money,Success
8313,8313,PayPal,Success
8314,8314,Carte,Success
8315,8315,PayPal,Pending
8316,8316,Carte,Success
8317,8317,Carte,Success
8318,8318,Mobile Money,Success
8319,8319,Mobile Money,Failed
8320,8320,Carte,Success
8321,8321,PayPal,Success
8322,8322,PayPal,Success
8323,8323,Carte,Success
8324,8324,PayPal,Success
8325,8325,PayPal,Success
8326,8326,Mobile Money,Success
8327,8327,Carte,Success
8328,8328,PayPal,Pending
8329,8329,Mobile Money,Success
8330,8330,Mobile Money,Success
8331,8331,Carte,Success
8332,8332,PayPal,Success
8333,8333,Carte,Success
8334,8334,Mobile Money,Success
8335,8335,Mobile Money,Success
8336,8336,Mobile Money,Failed
8337,8337,Mobile Money,Success
8338,8338,Carte,Success
8339,8339,PayPal,Success
8340,8340,PayPal,Success
8341,8341,PayPal,Success
8342,8342,PayPal,Success
8343,8343,Mobile Money,Success
8344,8344,PayPal,Success
8345,8345,Mobile Money,Success
8346,8346,Carte,Success
8347,8347,PayPal,Success
8348,8348,PayPal,Success
8349,8349,Mobile Money,Success
8350,8350,Carte,Success
8351,8351,Carte,Success
8352,8352,Carte,Pending
8353,8353,PayPal,Success
8354,8354,Carte,Success
8355,8355,Mobile Money,Failed
8356,8356,PayPal,Success
8357,8357,Mobile Money,Failed
8358,8358,PayPal,Success
8359,8359,Carte,Success
8360,8360,PayPal,Success
8361,8361,Mobile Money,Failed
8362,8362,Carte,Success
8363,8363,PayPal,Success
8364,8364,PayPal,Success
8365,8365,Carte,Success
8366,8366,Carte,Success
8367,8367,Mobile Money,Success
8368,8368,Carte,Success
8369,8369,PayPal,Success
8370,8370,Mobile Money,Success
8371,8371,Mobile Money,Success
8372,8372,Carte,Success
8373,8373,Carte,Success
8374,8374,Carte,Success
8375,8375,Mobile Money,Success
8376,8376,Carte,Pending
8377,8377,Mobile Money,Success
8378,8378,Carte,Success
8379,8379,Carte,Success
8380,8380,PayPal,Success
8381,8381,PayPal,Success
8382,8382,PayPal,Pending
8383,8383,Carte,Success
8384,8384,Mobile Money,Success
8385,8385,Mobile Money,Success
8386,8386,Carte,Failed
8387,8387,Carte,Success
8388,8388,PayPal,Success
8389,8389,PayPal,Success
8390,8390,Mobile Money,Success
8391,8391,PayPal,Success
8392,8392,Mobile Money,Failed
8393,8393,Carte,Success
8394,8394,Carte,Failed
8395,8395,Mobile Money,Success
8396,8396,PayPal,Pending
8397,8397,Carte,Success
8398,8398,Carte,Success
8399,8399,Carte,Success
8400,8400,PayPal,Success
8401,8401,Carte,Pending
8402,8402,PayPal,Success
8403,8403,Carte,Success
8404,8404,Mobile Money,Success
8405,8405,PayPal,Failed
8406,8406,PayPal,Success
8407,8407,Carte,Success
8408,8408,PayPal,Success
8409,8409,PayPal,Failed
8410,8410,Mobile Money,Success
8411,8411,Mobile Money,Success
8412,8412,Mobile Money,Success
8413,8413,PayPal,Failed
8414,8414,PayPal,Success
8415,8415,Mobile Money,Success
8416,8416,Mobile Money,Success
8417,8417,Carte,Success
8418,8418,PayPal,Success
8419,8419,Carte,Success
8420,8420,Mobile Money,Success
8421,8421,Mobile Money,Success
8422,8422,Carte,Success
8423,8423,Carte,Success
8424,8424,PayPal,Success
8425,8425,Mobile Money,Success
8426,8426,PayPal,Failed
8427,8427,Mobile Money,Success
8428,8428,Carte,Success
8429,8429,PayPal,Success
8430,8430,Carte,Success
8431,8431,Carte,Success
8432,8432,PayPal,Success
8433,8433,Carte,Success
8434,8434,Mobile Money,Failed
8435,8435,Carte,Success
8436,8436,Carte,Success
8437,8437,PayPal,Success
8438,8438,PayPal,Success
8439,8439,PayPal,Success
8440,8440,Carte,Success
8441,8441,PayPal,Success
8442,8442,PayPal,Success
8443,8443,Mobile Money,Failed
8444,8444,Mobile Money,Success
8445,8445,Mobile Money,Success
8446,8446,Carte,Success
8447,8447,Carte,Success
8448,8448,Carte,Success
8449,8449,Mobile Money,Success
8450,8450,Mobile Money,Success
8451,8451,Carte,Success
8452,8452,Mobile Money,Success
8453,8453,Carte,Success
8454,8454,Carte,Success
8455,8455,PayPal,Success
8456,8456,Mobile Money,Success
8457,8457,Carte,Success
8458,8458,PayPal,Success
8459,8459,Carte,Success
8460,8460,Mobile Money,Success
8461,8461,Carte,Success
8462,8462,Carte,Success
8463,8463,PayPal,Success
8464,8464,Mobile Money,Failed
8465,8465,Mobile Money,Success
8466,8466,Mobile Money,Success
8467,8467,Carte,Success
8468,8468,PayPal,Success
8469,8469,PayPal,Success
8470,8470,Carte,Success
8471,8471,Carte,Success
8472,8472,PayPal,Failed
8473,8473,Carte,Success
8474,8474,PayPal,Failed
8475,8475,Mobile Money,Success
8476,8476,PayPal,Success
8477,8477,Mobile Money,Success
8478,8478,Carte,Success
8479,8479,PayPal,Success
8480,8480,Mobile Money,Success
8481,8481,Mobile Money,Success
8482,8482,PayPal,Success
8483,8483,PayPal,Pending
8484,8484,PayPal,Success
8485,8485,Carte,Success
8486,8486,Mobile Money,Failed
8487,8487,PayPal,Success
8488,8488,Mobile Money,Success
8489,8489,Carte,Success
8490,8490,Mobile Money,Success
8491,8491,PayPal,Success
8492,8492,Carte,Success
8493,8493,Carte,Success
8494,8494,PayPal,Success
8495,8495,PayPal,Success
8496,8496,PayPal,Success
8497,8497,Mobile Money,Success
8498,8498,Carte,Success
8499,8499,PayPal,Success
8500,8500,PayPal,Success
8501,8501,PayPal,Success
8502,8502,Carte,Success
8503,8503,Mobile Money,Success
8504,8504,Mobile Money,Success
8505,8505,PayPal,Failed
8506,8506,Mobile Money,Failed
8507,8507,Mobile Money,Success
8508,8508,Mobile Money,Failed
8509,8509,Mobile Money,Success
8510,8510,Carte,Success
8511,8511,Carte,Failed
8512,8512,PayPal,Success
8513,8513,PayPal,Success
8514,8514,Carte,Success
8515,8515,Mobile Money,Success
8516,8516,Carte,Success
8517,8517,Carte,Success
8518,8518,Carte,Success
8519,8519,Mobile Money,Failed
8520,8520,Carte,Success
8521,8521,Mobile Money,Success
8522,8522,Mobile Money,Success
8523,8523,Carte,Success
8524,8524,PayPal,Failed
8525,8525,Carte,Success
8526,8526,Mobile Money,Success
8527,8527,PayPal,Success
8528,8528,PayPal,Success
8529,8529,PayPal,Success
8530,8530,PayPal,Success
8531,8531,Carte,Failed
8532,8532,Mobile Money,Success
8533,8533,Mobile Money,Pending
8534,8534,Carte,Success
8535,8535,Carte,Success
8536,8536,PayPal,Success
8537,8537,Mobile Money,Failed
8538,8538,Carte,Failed
8539,8539,PayPal,Success
8540,8540,PayPal,Success
8541,8541,PayPal,Success
8542,8542,Mobile Money,Success
8543,8543,Mobile Money,Success
8544,8544,Mobile Money,Success
8545,8545,Mobile Money,Success
8546,8546,Mobile Money,Success
8547,8547,Carte,Success
8548,8548,Mobile Money,Success
8549,8549,PayPal,Success
8550,8550,Mobile Money,Success
8551,8551,Carte,Pending
8552,8552,Carte,Success
8553,8553,Carte,Success
8554,8554,PayPal,Success
8555,8555,Mobile Money,Success
8556,8556,PayPal,Success
8557,8557,Mobile Money,Success
8558,8558,Carte,Success
8559,8559,Mobile Money,Success
8560,8560,PayPal,Failed
8561,8561,PayPal,Success
8562,8562,PayPal,Success
8563,8563,Mobile Money,Success
8564,8564,Carte,Success
8565,8565,PayPal,Success
8566,8566,Carte,Pending
8567,8567,Mobile Money,Success
8568,8568,Mobile Money,Success
8569,8569,PayPal,Success
8570,8570,Mobile Money,Success
8571,8571,Mobile Money,Success
8572,8572,PayPal,Pending
8573,8573,Carte,Success
8574,8574,Carte,Success
8575,8575,PayPal,Success
8576,8576,Carte,Success
8577,8577,Mobile Money,Success
8578,8578,PayPal,Failed
8579,8579,Carte,Success
8580,8580,PayPal,Success
8581,8581,Mobile Money,Success
8582,8582,Carte,Success
8583,8583,Carte,Success
8584,8584,Carte,Success
8585,8585,Carte,Pending
8586,8586,Carte,Success
8587,8587,Mobile Money,Success
8588,8588,Mobile Money,Pending
8589,8589,Mobile Money,Failed
8590,8590,Mobile Money,Failed
8591,8591,Carte,Success
8592,8592,PayPal,Success
8593,8593,Mobile Money,Success
8594,8594,Carte,Success
8595,8595,Mobile Money,Success
8596,8596,Carte,Failed
8597,8597,Mobile Money,Success
8598,8598,PayPal,Success
8599,8599,Mobile Money,Success
8600,8600,Mobile Money,Success
8601,8601,Carte,Success
8602,8602,Mobile Money,Success
8603,8603,Carte,Success
8604,8604,Carte,Success
8605,8605,Mobile Money,Success
8606,8606,Mobile Money,Success
8607,8607,PayPal,Success
8608,8608,Carte,Success
8609,8609,Carte,Success
8610,8610,Mobile Money,Success
8611,8611,Carte,Failed
8612,8612,Mobile Money,Success
8613,8613,Mobile Money,Success
8614,8614,PayPal,Success
8615,8615,Carte,Success
8616,8616,PayPal,Success
8617,8617,PayPal,Failed
8618,8618,PayPal,Success
8619,8619,Carte,Success
8620,8620,Mobile Money,Success
8621,8621,Carte,Success
8622,8622,PayPal,Success
8623,8623,PayPal,Success
8624,8624,Carte,Success
8625,8625,Mobile Money,Success
8626,8626,Mobile Money,Success
8627,8627,Carte,Success
8628,8628,PayPal,Success
8629,8629,Mobile Money,Success
8630,8630,Carte,Success
8631,8631,Mobile Money,Success
8632,8632,PayPal,Success
8633,8633,Carte,Pending
8634,8634,PayPal,Success
8635,8635,Mobile Money,Success
8636,8636,PayPal,Success
8637,8637,PayPal,Success
8638,8638,Mobile Money,Success
8639,8639,Carte,Success
8640,8640,Mobile Money,Success
8641,8641,Carte,Failed
8642,8642,PayPal,Success
8643,8643,PayPal,Success
8644,8644,Carte,Success
8645,8645,PayPal,Success
8646,8646,Carte,Pending
8647,8647,PayPal,Success
8648,8648,PayPal,Success
8649,8649,Mobile Money,Success
8650,8650,PayPal,Success
8651,8651,Mobile Money,Success
8652,8652,Mobile Money,Failed
8653,8653,PayPal,Success
8654,8654,PayPal,Success
8655,8655,Mobile Money,Success
8656,8656,Carte,Pending
8657,8657,Mobile Money,Success
8658,8658,Carte,Success
8659,8659,Carte,Success
8660,8660,Carte,Success
8661,8661,Mobile Money,Success
8662,8662,PayPal,Success
8663,8663,PayPal,Failed
8664,8664,PayPal,Success
8665,8665,Mobile Money,Success
8666,8666,Carte,Success
8667,8667,Carte,Failed
8668,8668,Carte,Success
8669,8669,PayPal,Success
8670,8670,PayPal,Success
8671,8671,Mobile Money,Success
8672,8672,Mobile Money,Success
8673,8673,Mobile Money,Success
8674,8674,Carte,Success
8675,8675,PayPal,Pending
8676,8676,PayPal,Success
8677,8677,Mobile Money,Success
8678,8678,Carte,Failed
8679,8679,Carte,Success
8680,8680,Carte,Pending
8681,8681,Carte,Success
8682,8682,Carte,Success
8683,8683,Mobile Money,Success
8684,8684,PayPal,Success
8685,8685,Carte,Success
8686,8686,Carte,Success
8687,8687,Carte,Success
8688,8688,PayPal,Pending
8689,8689,PayPal,Success
8690,8690,Mobile Money,Success
8691,8691,Carte,Success
8692,8692,Carte,Success
8693,8693,Mobile Money,Success
8694,8694,PayPal,Pending
8695,8695,Mobile Money,Success
8696,8696,PayPal,Failed
8697,8697,PayPal,Success
8698,8698,PayPal,Pending
8699,8699,PayPal,Success
8700,8700,PayPal,Success
8701,8701,PayPal,Success
8702,8702,PayPal,Success
8703,8703,PayPal,Success
8704,8704,PayPal,Success
8705,8705,Mobile Money,Success
8706,8706,Mobile Money,Success
8707,8707,Mobile Money,Success
8708,8708,Mobile Money,Success
8709,8709,Mobile Money,Success
8710,8710,Carte,Success
8711,8711,PayPal,Success
8712,8712,Carte,Success
8713,8713,Mobile Money,Success
8714,8714,PayPal,Success
8715,8715,PayPal,Success
8716,8716,PayPal,Success
8717,8717,Carte,Pending
8718,8718,Carte,Success
8719,8719,Mobile Money,Success
8720,8720,Carte,Success
8721,8721,Carte,Success
8722,8722,Mobile Money,Success
8723,8723,Carte,Success
8724,8724,Carte,Failed
8725,8725,Mobile Money,Failed
8726,8726,Carte,Success
8727,8727,Mobile Money,Success
8728,8728,PayPal,Success
8729,8729,Carte,Failed
8730,8730,PayPal,Success
8731,8731,PayPal,Success
8732,8732,Carte,Success
8733,8733,PayPal,Success
8734,8734,PayPal,Success
8735,8735,Carte,Success
8736,8736,Carte,Success
8737,8737,Carte,Success
8738,8738,Carte,Success
8739,8739,PayPal,Success
8740,8740,Carte,Success
8741,8741,Mobile Money,Failed
8742,8742,Mobile Money,Success
8743,8743,Carte,Success
8744,8744,Carte,Success
8745,8745,PayPal,Success
8746,8746,Carte,Failed
8747,8747,Carte,Success
8748,8748,Mobile Money,Success
8749,8749,Mobile Money,Success
8750,8750,Carte,Success
8751,8751,Mobile Money,Success
8752,8752,PayPal,Success
8753,8753,Mobile Money,Success
8754,8754,Carte,Success
8755,8755,Mobile Money,Failed
8756,8756,PayPal,Failed
8757,8757,Mobile Money,Success
8758,8758,Carte,Success
8759,8759,Carte,Success
8760,8760,Mobile Money,Success
8761,8761,PayPal,Failed
8762,8762,PayPal,Success
8763,8763,PayPal,Success
8764,8764,Mobile Money,Success
8765,8765,Carte,Pending
8766,8766,Mobile Money,Success
8767,8767,Mobile Money,Success
8768,8768,Carte,Pending
8769,8769,Carte,Success
8770,8770,Carte,Success
8771,8771,Carte,Success
8772,8772,Carte,Success
8773,8773,PayPal,Success
8774,8774,Carte,Success
8775,8775,Mobile Money,Success
8776,8776,Mobile Money,Success
8777,8777,Mobile Money,Success
8778,8778,PayPal,Success
8779,8779,PayPal,Success
8780,8780,Carte,Success
8781,8781,Carte,Success
8782,8782,Mobile Money,Success
8783,8783,Carte,Success
8784,8784,PayPal,Success
8785,8785,PayPal,Success
8786,8786,Carte,Success
8787,8787,Mobile Money,Success
8788,8788,PayPal,Failed
8789,8789,PayPal,Failed
8790,8790,PayPal,Success
8791,8791,Carte,Success
8792,8792,Carte,Success
8793,8793,Carte,Success
8794,8794,Mobile Money,Success
8795,8795,Carte,Success
8796,8796,Carte,Success
8797,8797,Carte,Success
8798,8798,Carte,Success
8799,8799,Mobile Money,Success
8800,8800,PayPal,Success
8801,8801,Mobile Money,Success
8802,8802,PayPal,Success
8803,8803,PayPal,Success
8804,8804,Carte,Success
8805,8805,PayPal,Success
8806,8806,Mobile Money,Pending
8807,8807,PayPal,Success
8808,8808,Mobile Money,Success
8809,8809,Carte,Success
8810,8810,PayPal,Success
8811,8811,Carte,Success
8812,8812,Mobile Money,Pending
8813,8813,Carte,Success
8814,8814,PayPal,Success
8815,8815,Mobile Money,Success
8816,8816,Mobile Money,Success
8817,8817,Carte,Success
8818,8818,Carte,Success
8819,8819,PayPal,Pending
8820,8820,Mobile Money,Failed
8821,8821,PayPal,Success
8822,8822,Carte,Success
8823,8823,PayPal,Success
8824,8824,Carte,Success
8825,8825,Carte,Failed
8826,8826,PayPal,Success
8827,8827,Carte,Success
8828,8828,PayPal,Pending
8829,8829,Carte,Success
8830,8830,Carte,Success
8831,8831,Mobile Money,Success
8832,8832,Mobile Money,Success
8833,8833,PayPal,Success
8834,8834,PayPal,Success
8835,8835,Mobile Money,Success
8836,8836,Mobile Money,Success
8837,8837,Mobile Money,Success
8838,8838,Mobile Money,Success
8839,8839,Carte,Success
8840,8840,Mobile Money,Success
8841,8841,Carte,Success
8842,8842,Carte,Success
8843,8843,Mobile Money,Success
8844,8844,PayPal,Success
8845,8845,Carte,Success
8846,8846,PayPal,Success
8847,8847,PayPal,Success
8848,8848,Carte,Failed
8849,8849,Mobile Money,Success
8850,8850,Mobile Money,Success
8851,8851,PayPal,Failed
8852,8852,Mobile Money,Success
8853,8853,PayPal,Success
8854,8854,PayPal,Failed
8855,8855,Carte,Success
8856,8856,PayPal,Success
8857,8857,Mobile Money,Success
8858,8858,Carte,Success
8859,8859,Carte,Failed
8860,8860,Carte,Success
8861,8861,PayPal,Success
8862,8862,PayPal,Success
8863,8863,Carte,Success
8864,8864,Carte,Success
8865,8865,PayPal,Success
8866,8866,PayPal,Success
8867,8867,Carte,Success
8868,8868,Carte,Success
8869,8869,PayPal,Success
8870,8870,PayPal,Success
